Row,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
289,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,0.5,BofA Merrill Lynch,,,,,,,,,,$/share,1,,04/05/2013,,IB,,,,Legal advisor: Goodwin Procter; board authorized management to work with BofA Merrill Lynch to explore transactional opportunities.,,
290,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,0.7,Party A,,1,,,S,,,,,$/share,1,,04/08/2013,,Target Interest,,,,"Mac-Gray, through BofA Merrill Lynch, approached Party A regarding a possible business combination.",,
291,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,0.8,BofA Merrill Lynch,,,,,,,,,,$/share,1,,05/15/2013,,IB Terminated,,,,Termination of prior engagement related to the 2011-2012 Discussions.,,
292,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,0.9,BofA Merrill Lynch,,,,,,,,,,$/share,1,,05/31/2013,,IB,,,,"Board approved engagement on May 30; engagement letter executed May 31 for review of strategic alternatives, including a potential sale process.",,
293,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,0.95,Party A,,1,,,S,,,,,$/share,1,,06/21/2013,,Bidder Sale,,,,Unsolicited proposal.,,
294,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,1,Party A,,1,,,S,17,17,17,19,$/share,1,Informal,06/21/2013,,,True,,,All-cash unsolicited proposal.,,
295,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,1.5,NA,,,,,,,,,,$/share,1,,06/24/2013,,Final Round Inf Ann,,,,"Special Committee decided to approach 50 parties and solicit preliminary indications of interest due July 23, 2013.",,
296,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,2.058823529411764,bidder_1,1,,,,F,,,,,$/share,1,,,07/15/2013,NDA,,,,,,
297,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,2.117647058823529,bidder_2,1,,,,F,,,,,$/share,1,,,07/15/2013,NDA,,,,,,
298,MAC GRAY CORP,,,"CSC SERVICEWORKS, INC.",,10/15/2013,,,,https://www.sec.gov/Archives/edgar/data/1038280/0001047469-13-010973-index.htm,1,2.176470588235294,bidder_3,1,,,,F,,,,,$/share,1,,,07/15/2013,NDA,,,,,,
