index,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3,source_page,source_quote
21,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,1,Thoma Bravo,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2015-02-15,early 2015,Bidder Interest,1,Also met again in June 2015; no specific proposals made in either meeting,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'early 2015'; mapped to 2015-02-15 using Q1 2015 heuristic (no month specified) | [soft:date_phrase_unmapped] phrase 'early 2015' has no direct §B1 mapping; used Q1 2015 → 2015-02-15 as best approximation | [soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='Thoma Bravo, LLC' for 'bidder_01' not in aliases_observed=['Thoma Bravo']",28,"In early 2015, and again in June 2015, representatives of Thoma Bravo informally approached and had brief meetings with representatives of the Company, and expressed Thoma Bravo’s potential interest in exploring a possible business transaction with the Company. The Company indicated that it was focused on executing on its business plan and taking steps to enhance stockholder value. No specific proposals were made during these meetings."
22,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,2,Thoma Bravo,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-01-15,January 2016,Bidder Interest,1,Industry conference meeting; reiterated interest; no specific proposal made,NA,NA,NA,"[info:date_inferred_from_rough] phrase: 'January 2016'; mapped to 2016-01-15 per §B1 '<Month> <Year>' rule | [soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='Thoma Bravo, LLC' for 'bidder_01' not in aliases_observed=['Thoma Bravo']",28,"In January 2016, representatives of Thoma Bravo met with members of Company management during an industry conference and reiterated Thoma Bravo’s interest in a potential transaction with the Company. No specific proposal was made. Company management indicated that if Thoma Bravo were to make a proposal, it would be considered by the Board."
23,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,3,Thoma Bravo,1,0,0,0,F,NA,15.0,NA,NA,USD_per_share,NA,NA,2016-03-09,NA,Bidder Sale,1,"Unsolicited, non-binding indication of interest letter; $15.00/share cash",NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='Thoma Bravo, LLC' for 'bidder_01' not in aliases_observed=['Thoma Bravo']",29,"On March 9, 2016, Thoma Bravo sent an unsolicited, non-binding indication of interest letter addressed to the Board indicating that Thoma Bravo would be interested in acquiring the Company for cash at a purchase price of $15.00 per share of Imprivata’s common stock. The letter also indicated that Thoma Bravo had conducted extensive diligence based on the Company’s public filings, that it was prepared to finance the transaction entirely with equity from its private equity funds, and that it could complete its confirmatory diligence and execute a definitive merger agreement in 30 days or less."
24,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,4,Barclays,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-15,NA,IB,1,"Financial advisor to Imprivata, Inc. (target); engagement letter countersigned April 19, 2016 but board approved engagement April 15, 2016",NA,NA,NA,[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='Barclays Capital Inc.' for 'bidder_02' not in aliases_observed=['Barclays'],30,"The Board engaged Barclays as the Company’s financial advisor to assist the Board in its evaluation of Thoma Bravo’s indication of interest, subject to execution of a mutually satisfactory engagement letter."
25,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-05,NA,Target Sale,1,Board formally authorized strategic process; Barclays directed to contact 15 parties,NA,NA,NA,NA,31,"The Board also approved the indicative list of parties and determined that Barclays should contact each of the parties on the indicative list on a confidential basis to gauge its interest in a potential transaction with the Company, which we refer to as the “strategic process.”"
26,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,6,Thoma Bravo,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-05-10,NA,NDA,1,NA,NA,NA,NA,"[soft:resolved_name_not_observed] §P-R5/§E4: resolved_name='Thoma Bravo, LLC' for 'bidder_01' not in aliases_observed=['Thoma Bravo']",31,"Of the parties contacted, three strategic parties and four financial sponsors executed confidentiality agreements with the Company, including Thoma Bravo on May 10, 2016."
27,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,7,Strategic 1,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-05-23,"Between May 6 and June 9, 2016",NDA,1,Telecommunications enterprise company; NDA date not individually specified; filing states NDAs executed May 6-June 9 period,NA,NA,NA,"[info:date_range_collapsed] phrase: 'Between May 6 and June 9, 2016'; midpoint: 2016-05-23 | [info:bidder_type_provisional] Classified as strategic based on 'telecommunications enterprise company' description; public status unknown from filing",31,"Of the parties contacted, three strategic parties and four financial sponsors executed confidentiality agreements with the Company, including Thoma Bravo on May 10, 2016. All standstill obligations under the confidentiality agreements automatically terminated upon the Company’s entry into the merger agreement with Thoma Bravo."
28,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,8,Strategic 2,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-05-23,"Between May 6 and June 9, 2016",NDA,1,Large software company; NDA date not individually specified; filing states NDAs executed May 6-June 9 period,NA,NA,NA,"[info:date_range_collapsed] phrase: 'Between May 6 and June 9, 2016'; midpoint: 2016-05-23 | [info:bidder_type_provisional] Classified as strategic based on 'large software company' description; public status unknown from filing",31,"Of the parties contacted, three strategic parties and four financial sponsors executed confidentiality agreements with the Company, including Thoma Bravo on May 10, 2016. All standstill obligations under the confidentiality agreements automatically terminated upon the Company’s entry into the merger agreement with Thoma Bravo."
29,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,9,Strategic 3,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-05-23,"Between May 6 and June 9, 2016",NDA,1,Large software company; NDA date not individually specified; filing states NDAs executed May 6-June 9 period,NA,NA,NA,"[info:date_range_collapsed] phrase: 'Between May 6 and June 9, 2016'; midpoint: 2016-05-23 | [info:bidder_type_provisional] Classified as strategic based on 'large software company' description; public status unknown from filing",31,"Of the parties contacted, three strategic parties and four financial sponsors executed confidentiality agreements with the Company, including Thoma Bravo on May 10, 2016. All standstill obligations under the confidentiality agreements automatically terminated upon the Company’s entry into the merger agreement with Thoma Bravo."
30,"Imprivata, Inc.",20884,2983283020,"Thoma Bravo, LLC",NA,2016-07-13,NA,2016-08-10,DEFM14A,https://www.sec.gov/Archives/edgar/data/1328015/0001193125-16-677939-index.htm,1,10,Sponsor A,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-05-23,"Between May 6 and June 9, 2016",NDA,1,Financial sponsor; NDA date not individually specified; filing states NDAs executed May 6-June 9 period,NA,NA,NA,"[info:date_range_collapsed] phrase: 'Between May 6 and June 9, 2016'; midpoint: 2016-05-23",31,"Of the parties contacted, three strategic parties and four financial sponsors executed confidentiality agreements with the Company, including Thoma Bravo on May 10, 2016. All standstill obligations under the confidentiality agreements automatically terminated upon the Company’s entry into the merger agreement with Thoma Bravo."
